"","seqnames","start","end","width","strand","score","pct_cons","normal","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_1091491.1","chr17",81882500,81892500,10001,"*",166,65.8730158730159,4.18772888683321,"window_1091491","10189",81887835,81891586,3752,"-",0,"includeFeature",0,"ALYREF","Aly/REF export factor"
"window_1091492","chr17",81885000,81895000,10001,"*",169,67.0634920634921,4.20563981339974,"window_1091492","51529",81890790,81900991,10202,"+",0,"overlapStart",0,"ANAPC11","anaphase promoting complex subunit 11"
"window_1091492.1","chr17",81885000,81895000,10001,"*",169,67.0634920634921,4.20563981339974,"window_1091492","10189",81887835,81891586,3752,"-",0,"includeFeature",0,"ALYREF","Aly/REF export factor"
"window_1091493","chr17",81887500,81897500,10001,"*",164,65.0793650793651,4.17560752630087,"window_1091493","51529",81890790,81900991,10202,"+",0,"overlapStart",0,"ANAPC11","anaphase promoting complex subunit 11"
"window_1091493.1","chr17",81887500,81897500,10001,"*",164,65.0793650793651,4.17560752630087,"window_1091493","10189",81887835,81891586,3752,"-",0,"includeFeature",0,"ALYREF","Aly/REF export factor"
"window_1091494","chr17",81890000,81900000,10001,"*",158,62.6984126984127,4.13833613150363,"window_1091494","51529",81890790,81900991,10202,"+",0,"overlapStart",0,"ANAPC11","anaphase promoting complex subunit 11"
"window_1091494.1","chr17",81890000,81900000,10001,"*",158,62.6984126984127,4.13833613150363,"window_1091494","10189",81887835,81891586,3752,"-",0,"overlapStart",0,"ALYREF","Aly/REF export factor"
"window_1091494.2","chr17",81890000,81900000,10001,"*",158,62.6984126984127,4.13833613150363,"window_1091494","256933",81902238,81902905,668,"+",2237,"upstream",2237,"NPB","neuropeptide B"
"window_1091495","chr17",81892500,81902500,10001,"*",155,61.5079365079365,4.11916621539592,"window_1091495","51529",81890790,81900991,10202,"+",0,"overlapEnd",1709,"ANAPC11","anaphase promoting complex subunit 11"
"window_1091495.1","chr17",81892500,81902500,10001,"*",155,61.5079365079365,4.11916621539592,"window_1091495","10189",81887835,81891586,3752,"-",913,"upstream",913,"ALYREF","Aly/REF export factor"
"window_1091495.2","chr17",81892500,81902500,10001,"*",155,61.5079365079365,4.11916621539592,"window_1091495","256933",81902238,81902905,668,"+",0,"overlapStart",0,"NPB","neuropeptide B"
"window_1091496","chr17",81895000,81905000,10001,"*",155,61.5079365079365,4.11916621539592,"window_1091496","256933",81902238,81902905,668,"+",0,"includeFeature",0,"NPB","neuropeptide B"
"window_1091497","chr17",81897500,81907500,10001,"*",153,60.7142857142857,4.1061790198691,"window_1091497","256933",81902238,81902905,668,"+",0,"includeFeature",0,"NPB","neuropeptide B"
"window_1091503","chr17",81912500,81922500,10001,"*",160,63.4920634920635,4.1509149137105,"window_1091503","5833",81900965,81911464,10500,"-",1035,"upstream",1035,"PCYT2","phosphate cytidylyltransferase 2, ethanolamine"
"window_1091503.1","chr17",81912500,81922500,10001,"*",160,63.4920634920635,4.1509149137105,"window_1091503","51547",81911939,81921323,9385,"-",0,"overlapStart",0,"SIRT7","sirtuin 7"
"window_1091504","chr17",81915000,81925000,10001,"*",163,64.6825396825397,4.16949129928343,"window_1091504","51547",81911939,81921323,9385,"-",0,"overlapStart",0,"SIRT7","sirtuin 7"
"window_1091504.1","chr17",81915000,81925000,10001,"*",163,64.6825396825397,4.16949129928343,"window_1091504","4097",81918270,81927735,9466,"-",0,"overlapEnd",2734,"MAFG","MAF bZIP transcription factor G"
"window_1091504.2","chr17",81915000,81925000,10001,"*",163,64.6825396825397,4.16949129928343,"window_1091504","92659",81927829,81930753,2925,"+",2828,"upstream",2828,"MAFG-DT","MAFG divergent transcript"
"window_1091505","chr17",81917500,81927500,10001,"*",171,67.8571428571429,4.21740465497933,"window_1091505","51547",81911939,81921323,9385,"-",0,"overlapStart",0,"SIRT7","sirtuin 7"
"window_1091505.1","chr17",81917500,81927500,10001,"*",171,67.8571428571429,4.21740465497933,"window_1091505","4097",81918270,81927735,9466,"-",0,"overlapEnd",234,"MAFG","MAF bZIP transcription factor G"
"window_1091505.2","chr17",81917500,81927500,10001,"*",171,67.8571428571429,4.21740465497933,"window_1091505","92659",81927829,81930753,2925,"+",328,"upstream",328,"MAFG-DT","MAFG divergent transcript"
"window_1091506","chr17",81920000,81930000,10001,"*",176,69.8412698412698,4.24622509351482,"window_1091506","51547",81911939,81921323,9385,"-",0,"overlapStart",0,"SIRT7","sirtuin 7"
"window_1091506.1","chr17",81920000,81930000,10001,"*",176,69.8412698412698,4.24622509351482,"window_1091506","4097",81918270,81927735,9466,"-",0,"overlapStart",0,"MAFG","MAF bZIP transcription factor G"
"window_1091506.2","chr17",81920000,81930000,10001,"*",176,69.8412698412698,4.24622509351482,"window_1091506","92659",81927829,81930753,2925,"+",0,"overlapStart",0,"MAFG-DT","MAFG divergent transcript"
"window_1091507","chr17",81922500,81932500,10001,"*",176,69.8412698412698,4.24622509351482,"window_1091507","51547",81911939,81921323,9385,"-",1176,"upstream",1176,"SIRT7","sirtuin 7"
"window_1091507.1","chr17",81922500,81932500,10001,"*",176,69.8412698412698,4.24622509351482,"window_1091507","4097",81918270,81927735,9466,"-",0,"overlapStart",0,"MAFG","MAF bZIP transcription factor G"
"window_1091507.2","chr17",81922500,81932500,10001,"*",176,69.8412698412698,4.24622509351482,"window_1091507","92659",81927829,81930753,2925,"+",0,"includeFeature",0,"MAFG-DT","MAFG divergent transcript"
"window_1091512","chr17",81935000,81945000,10001,"*",170,67.4603174603175,4.21153953552693,"window_1091512","5831",81932384,81942412,10029,"-",0,"overlapStart",0,"PYCR1","pyrroline-5-carboxylate reductase 1"
"window_1091512.1","chr17",81935000,81945000,10001,"*",170,67.4603174603175,4.21153953552693,"window_1091512","255275",81939645,81947233,7589,"-",0,"overlapEnd",2232,"MYADML2","myeloid associated differentiation marker like 2"
"window_1091543","chr17",82012500,82022500,10001,"*",166,65.8730158730159,4.18772888683321,"window_1091543","201255",82023305,82031151,7847,"+",804,"upstream",804,"LRRC45","leucine rich repeat containing 45"
"window_1091543.1","chr17",82012500,82022500,10001,"*",166,65.8730158730159,4.18772888683321,"window_1091543","201254",82018702,82024107,5406,"-",0,"overlapEnd",1606,"CENPX","centromere protein X"
"window_1091547","chr17",82022500,82032500,10001,"*",174,69.0476190476191,4.2347963976912,"window_1091547","201255",82023305,82031151,7847,"+",0,"includeFeature",0,"LRRC45","leucine rich repeat containing 45"
"window_1091547.1","chr17",82022500,82032500,10001,"*",174,69.0476190476191,4.2347963976912,"window_1091547","201254",82018702,82024107,5406,"-",0,"overlapStart",0,"CENPX","centromere protein X"
"window_1091547.2","chr17",82022500,82032500,10001,"*",174,69.0476190476191,4.2347963976912,"window_1091547","5881",82031678,82034204,2527,"+",0,"overlapStart",0,"RAC3","Rac family small GTPase 3"
"window_1091556","chr17",82045000,82055000,10001,"*",159,63.0952380952381,4.1446453006969,"window_1091556","2873",82050948,82057470,6523,"+",0,"overlapStart",0,"GPS1","G protein pathway suppressor 1"
"window_1091556.1","chr17",82045000,82055000,10001,"*",159,63.0952380952381,4.1446453006969,"window_1091556","5986",82047902,82051831,3930,"-",0,"includeFeature",0,"RFNG","RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase"
"window_1091557","chr17",82047500,82057500,10001,"*",167,66.2698412698413,4.19373491089342,"window_1091557","2873",82050948,82057470,6523,"+",0,"includeFeature",0,"GPS1","G protein pathway suppressor 1"
"window_1091557.1","chr17",82047500,82057500,10001,"*",167,66.2698412698413,4.19373491089342,"window_1091557","5986",82047902,82051831,3930,"-",0,"includeFeature",0,"RFNG","RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase"
"window_1091558","chr17",82050000,82060000,10001,"*",170,67.4603174603175,4.21153953552693,"window_1091558","2873",82050948,82057470,6523,"+",0,"includeFeature",0,"GPS1","G protein pathway suppressor 1"
"window_1091558.1","chr17",82050000,82060000,10001,"*",170,67.4603174603175,4.21153953552693,"window_1091558","5986",82047902,82051831,3930,"-",0,"overlapStart",0,"RFNG","RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase"
"window_1091559","chr17",82052500,82062500,10001,"*",170,67.4603174603175,4.21153953552693,"window_1091559","2873",82050948,82057470,6523,"+",0,"overlapEnd",1551,"GPS1","G protein pathway suppressor 1"
"window_1091559.1","chr17",82052500,82062500,10001,"*",170,67.4603174603175,4.21153953552693,"window_1091559","5986",82047902,82051831,3930,"-",668,"upstream",668,"RFNG","RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase"
"window_1091560","chr17",82055000,82065000,10001,"*",167,66.2698412698413,4.19373491089342,"window_1091560","64118",82057506,82065887,8382,"-",0,"overlapEnd",886,"DUS1L","dihydrouridine synthase 1 like"
"window_1091561","chr17",82057500,82067500,10001,"*",169,67.0634920634921,4.20563981339974,"window_1091561","64118",82057506,82065887,8382,"-",0,"includeFeature",0,"DUS1L","dihydrouridine synthase 1 like"
"window_1091562","chr17",82060000,82070000,10001,"*",167,66.2698412698413,4.19373491089342,"window_1091562","64118",82057506,82065887,8382,"-",0,"overlapStart",0,"DUS1L","dihydrouridine synthase 1 like"
"window_1091563","chr17",82062500,82072500,10001,"*",161,63.8888888888889,4.15714546346113,"window_1091563","64118",82057506,82065887,8382,"-",0,"overlapStart",0,"DUS1L","dihydrouridine synthase 1 like"
"window_1091565","chr17",82067500,82077500,10001,"*",159,63.0952380952381,4.1446453006969,"window_1091565","64118",82057506,82065887,8382,"-",1612,"upstream",1612,"DUS1L","dihydrouridine synthase 1 like"
"window_1091573","chr17",82087500,82097500,10001,"*",169,67.0634920634921,4.20563981339974,"window_1091573","2194",82078338,82098294,19957,"-",0,"inside",793,"FASN","fatty acid synthase"
"window_1091578","chr17",82100000,82110000,10001,"*",174,69.0476190476191,4.2347963976912,"window_1091578","2194",82078338,82098294,19957,"-",1705,"upstream",1705,"FASN","fatty acid synthase"
"window_1091620","chr17",82205000,82215000,10001,"*",155,61.5079365079365,4.11916621539592,"window_1091620","284001",82101460,82212830,111371,"-",0,"overlapStart",0,"CCDC57","coiled-coil domain containing 57"
"window_1091621","chr17",82207500,82217500,10001,"*",156,61.9047619047619,4.12559710572621,"window_1091621","284001",82101460,82212830,111371,"-",0,"overlapStart",0,"CCDC57","coiled-coil domain containing 57"
"window_1091626","chr17",82220000,82230000,10001,"*",154,61.1111111111111,4.1126937008903,"window_1091626","9123",82228397,82261129,32733,"+",0,"overlapStart",0,"SLC16A3","solute carrier family 16 member 3"
"window_1091627","chr17",82222500,82232500,10001,"*",157,62.3015873015873,4.13198690382498,"window_1091627","9123",82228397,82261129,32733,"+",0,"overlapStart",0,"SLC16A3","solute carrier family 16 member 3"
"window_1091628","chr17",82225000,82235000,10001,"*",156,61.9047619047619,4.12559710572621,"window_1091628","9123",82228397,82261129,32733,"+",0,"overlapStart",0,"SLC16A3","solute carrier family 16 member 3"
"window_1091628.1","chr17",82225000,82235000,10001,"*",156,61.9047619047619,4.12559710572621,"window_1091628","102465472",82236668,82236728,61,"+",1667,"upstream",1667,"MIR6787","microRNA 6787"
"window_1091629","chr17",82227500,82237500,10001,"*",158,62.6984126984127,4.13833613150363,"window_1091629","9123",82228397,82261129,32733,"+",0,"overlapStart",0,"SLC16A3","solute carrier family 16 member 3"
"window_1091629.1","chr17",82227500,82237500,10001,"*",158,62.6984126984127,4.13833613150363,"window_1091629","102465472",82236668,82236728,61,"+",0,"includeFeature",0,"MIR6787","microRNA 6787"
"window_1091630","chr17",82230000,82240000,10001,"*",163,64.6825396825397,4.16949129928343,"window_1091630","9123",82228397,82261129,32733,"+",0,"inside",1602,"SLC16A3","solute carrier family 16 member 3"
"window_1091630.1","chr17",82230000,82240000,10001,"*",163,64.6825396825397,4.16949129928343,"window_1091630","102465472",82236668,82236728,61,"+",0,"includeFeature",0,"MIR6787","microRNA 6787"
"window_1091631","chr17",82232500,82242500,10001,"*",163,64.6825396825397,4.16949129928343,"window_1091631","102465472",82236668,82236728,61,"+",0,"includeFeature",0,"MIR6787","microRNA 6787"
"window_1091632","chr17",82235000,82245000,10001,"*",173,68.6507936507936,4.22903269297445,"window_1091632","102465472",82236668,82236728,61,"+",0,"includeFeature",0,"MIR6787","microRNA 6787"
"window_1091643","chr17",82262500,82272500,10001,"*",160,63.4920634920635,4.1509149137105,"window_1091643","1453",82239023,82273731,34709,"-",0,"inside",1230,"CSNK1D","casein kinase 1 delta"
"window_1091653","chr17",82287500,82297500,10001,"*",167,66.2698412698413,4.19373491089342,"window_1091653","101929511",82290046,82292814,2769,"-",0,"includeFeature",0,"LINC01970","long intergenic non-protein coding RNA 1970"
"window_1091654","chr17",82290000,82300000,10001,"*",167,66.2698412698413,4.19373491089342,"window_1091654","101929511",82290046,82292814,2769,"-",0,"includeFeature",0,"LINC01970","long intergenic non-protein coding RNA 1970"
"window_1091655","chr17",82292500,82302500,10001,"*",167,66.2698412698413,4.19373491089342,"window_1091655","101929511",82290046,82292814,2769,"-",0,"overlapStart",0,"LINC01970","long intergenic non-protein coding RNA 1970"
"window_1091704","chr17",82415000,82425000,10001,"*",155,61.5079365079365,4.11916621539592,"window_1091704","284004",82418318,82442645,24328,"+",0,"overlapStart",0,"HEXD","hexosaminidase D"
"window_1091704.1","chr17",82415000,82425000,10001,"*",155,61.5079365079365,4.11916621539592,"window_1091704","79701",82389210,82418637,29428,"-",0,"overlapStart",0,"OGFOD3","2-oxoglutarate and iron dependent oxygenase domain containing 3"
"window_1091705","chr17",82417500,82427500,10001,"*",157,62.3015873015873,4.13198690382498,"window_1091705","284004",82418318,82442645,24328,"+",0,"overlapStart",0,"HEXD","hexosaminidase D"
"window_1091705.1","chr17",82417500,82427500,10001,"*",157,62.3015873015873,4.13198690382498,"window_1091705","79701",82389210,82418637,29428,"-",0,"overlapStart",0,"OGFOD3","2-oxoglutarate and iron dependent oxygenase domain containing 3"
"window_1091706","chr17",82420000,82430000,10001,"*",156,61.9047619047619,4.12559710572621,"window_1091706","284004",82418318,82442645,24328,"+",0,"inside",1681,"HEXD","hexosaminidase D"
"window_1091706.1","chr17",82420000,82430000,10001,"*",156,61.9047619047619,4.12559710572621,"window_1091706","79701",82389210,82418637,29428,"-",1362,"upstream",1362,"OGFOD3","2-oxoglutarate and iron dependent oxygenase domain containing 3"
"window_1091714","chr17",82440000,82450000,10001,"*",153,60.7142857142857,4.1061790198691,"window_1091714","79415",82442586,82450829,8244,"-",0,"overlapEnd",828,"CYBC1","cytochrome b-245 chaperone 1"
"window_1091715","chr17",82442500,82452500,10001,"*",153,60.7142857142857,4.1061790198691,"window_1091715","79415",82442586,82450829,8244,"-",0,"includeFeature",0,"CYBC1","cytochrome b-245 chaperone 1"
"window_1093339","chr18",3245000,3255000,10001,"*",153,60.7142857142857,4.1061790198691,"window_1093339","10627",3247481,3256236,8756,"+",0,"overlapStart",0,"MYL12A","myosin light chain 12A"
"window_1095883","chr18",9605000,9615000,10001,"*",153,60.7142857142857,4.1061790198691,"window_1095883","9989",9546791,9615240,68450,"-",0,"inside",239,"PPP4R1","protein phosphatase 4 regulatory subunit 1"
"window_1095883.1","chr18",9605000,9615000,10001,"*",153,60.7142857142857,4.1061790198691,"window_1095883","101927323",9615264,9619363,4100,"+",263,"upstream",263,"PPP4R1-AS1","PPP4R1 antisense RNA 1"
"window_1095884","chr18",9607500,9617500,10001,"*",154,61.1111111111111,4.1126937008903,"window_1095884","9989",9546791,9615240,68450,"-",0,"overlapStart",0,"PPP4R1","protein phosphatase 4 regulatory subunit 1"
"window_1095884.1","chr18",9607500,9617500,10001,"*",154,61.1111111111111,4.1126937008903,"window_1095884","101927323",9615264,9619363,4100,"+",0,"overlapStart",0,"PPP4R1-AS1","PPP4R1 antisense RNA 1"
"window_1095885","chr18",9610000,9620000,10001,"*",168,66.6666666666667,4.19970507787993,"window_1095885","9989",9546791,9615240,68450,"-",0,"overlapStart",0,"PPP4R1","protein phosphatase 4 regulatory subunit 1"
"window_1095885.1","chr18",9610000,9620000,10001,"*",168,66.6666666666667,4.19970507787993,"window_1095885","101927323",9615264,9619363,4100,"+",0,"includeFeature",0,"PPP4R1-AS1","PPP4R1 antisense RNA 1"
"window_1095886","chr18",9612500,9622500,10001,"*",158,62.6984126984127,4.13833613150363,"window_1095886","9989",9546791,9615240,68450,"-",0,"overlapStart",0,"PPP4R1","protein phosphatase 4 regulatory subunit 1"
"window_1095886.1","chr18",9612500,9622500,10001,"*",158,62.6984126984127,4.13833613150363,"window_1095886","101927323",9615264,9619363,4100,"+",0,"includeFeature",0,"PPP4R1-AS1","PPP4R1 antisense RNA 1"
"window_1096004","chr18",9907500,9917500,10001,"*",153,60.7142857142857,4.1061790198691,"window_1096004","9218",9914002,9960021,46020,"+",0,"overlapStart",0,"VAPA","VAMP associated protein A"
"window_1096005","chr18",9910000,9920000,10001,"*",157,62.3015873015873,4.13198690382498,"window_1096005","9218",9914002,9960021,46020,"+",0,"overlapStart",0,"VAPA","VAMP associated protein A"
"window_1096006","chr18",9912500,9922500,10001,"*",157,62.3015873015873,4.13198690382498,"window_1096006","9218",9914002,9960021,46020,"+",0,"overlapStart",0,"VAPA","VAMP associated protein A"
"window_1096007","chr18",9915000,9925000,10001,"*",154,61.1111111111111,4.1126937008903,"window_1096007","9218",9914002,9960021,46020,"+",0,"inside",997,"VAPA","VAMP associated protein A"
"window_1097235","chr18",12985000,12995000,10001,"*",159,63.0952380952381,4.1446453006969,"window_1097235","55125",12991362,13125052,133691,"+",0,"overlapStart",0,"CEP192","centrosomal protein 192"
"window_1097236","chr18",12987500,12997500,10001,"*",153,60.7142857142857,4.1061790198691,"window_1097236","55125",12991362,13125052,133691,"+",0,"overlapStart",0,"CEP192","centrosomal protein 192"
"window_1111834","chr18",49482500,49492500,10001,"*",172,68.2539682539683,4.22323557529012,"window_1111834","497661",49477250,49487252,10003,"-",0,"overlapStart",0,"C18orf32","chromosome 18 open reading frame 32"
"window_1111834.1","chr18",49482500,49492500,10001,"*",172,68.2539682539683,4.22323557529012,"window_1111834","100302257",49487373,49487422,50,"+",0,"includeFeature",0,"MIR1539","microRNA 1539"
"window_1111834.2","chr18",49482500,49492500,10001,"*",172,68.2539682539683,4.22323557529012,"window_1111834","100124516",49489245,49489308,64,"-",0,"includeFeature",0,"SNORD58C","small nucleolar RNA, C/D box 58C"
"window_1111834.3","chr18",49482500,49492500,10001,"*",172,68.2539682539683,4.22323557529012,"window_1111834","100526842",49481681,49492479,10799,"-",0,"overlapStart",0,"RPL17-C18orf32","RPL17-C18orf32 readthrough"
"window_1111834.4","chr18",49482500,49492500,10001,"*",172,68.2539682539683,4.22323557529012,"window_1111834","6139",49488453,49492523,4071,"-",0,"overlapEnd",22,"RPL17","ribosomal protein L17"
"window_1111834.5","chr18",49482500,49492500,10001,"*",172,68.2539682539683,4.22323557529012,"window_1111834","26791",49491283,49491347,65,"-",0,"includeFeature",0,"SNORD58A","small nucleolar RNA, C/D box 58A"
"window_1111834.6","chr18",49482500,49492500,10001,"*",172,68.2539682539683,4.22323557529012,"window_1111834","26790",49491664,49491729,66,"-",0,"includeFeature",0,"SNORD58B","small nucleolar RNA, C/D box 58B"
"window_1111835","chr18",49485000,49495000,10001,"*",176,69.8412698412698,4.24622509351482,"window_1111835","497661",49477250,49487252,10003,"-",0,"overlapStart",0,"C18orf32","chromosome 18 open reading frame 32"
"window_1111835.1","chr18",49485000,49495000,10001,"*",176,69.8412698412698,4.24622509351482,"window_1111835","100302257",49487373,49487422,50,"+",0,"includeFeature",0,"MIR1539","microRNA 1539"
"window_1111835.2","chr18",49485000,49495000,10001,"*",176,69.8412698412698,4.24622509351482,"window_1111835","100124516",49489245,49489308,64,"-",0,"includeFeature",0,"SNORD58C","small nucleolar RNA, C/D box 58C"
"window_1111835.3","chr18",49485000,49495000,10001,"*",176,69.8412698412698,4.24622509351482,"window_1111835","100526842",49481681,49492479,10799,"-",0,"overlapStart",0,"RPL17-C18orf32","RPL17-C18orf32 readthrough"
"window_1111835.4","chr18",49485000,49495000,10001,"*",176,69.8412698412698,4.24622509351482,"window_1111835","6139",49488453,49492523,4071,"-",0,"includeFeature",0,"RPL17","ribosomal protein L17"
"window_1111835.5","chr18",49485000,49495000,10001,"*",176,69.8412698412698,4.24622509351482,"window_1111835","26791",49491283,49491347,65,"-",0,"includeFeature",0,"SNORD58A","small nucleolar RNA, C/D box 58A"
"window_1111835.6","chr18",49485000,49495000,10001,"*",176,69.8412698412698,4.24622509351482,"window_1111835","26790",49491664,49491729,66,"-",0,"includeFeature",0,"SNORD58B","small nucleolar RNA, C/D box 58B"
"window_1111837","chr18",49490000,49500000,10001,"*",174,69.0476190476191,4.2347963976912,"window_1111837","497661",49477250,49487252,10003,"-",2747,"upstream",2747,"C18orf32","chromosome 18 open reading frame 32"
"window_1111837.1","chr18",49490000,49500000,10001,"*",174,69.0476190476191,4.2347963976912,"window_1111837","100124516",49489245,49489308,64,"-",691,"upstream",691,"SNORD58C","small nucleolar RNA, C/D box 58C"
"window_1111837.2","chr18",49490000,49500000,10001,"*",174,69.0476190476191,4.2347963976912,"window_1111837","100526842",49481681,49492479,10799,"-",0,"overlapStart",0,"RPL17-C18orf32","RPL17-C18orf32 readthrough"
"window_1111837.3","chr18",49490000,49500000,10001,"*",174,69.0476190476191,4.2347963976912,"window_1111837","6139",49488453,49492523,4071,"-",0,"overlapStart",0,"RPL17","ribosomal protein L17"
"window_1111837.4","chr18",49490000,49500000,10001,"*",174,69.0476190476191,4.2347963976912,"window_1111837","26791",49491283,49491347,65,"-",0,"includeFeature",0,"SNORD58A","small nucleolar RNA, C/D box 58A"
"window_1111837.5","chr18",49490000,49500000,10001,"*",174,69.0476190476191,4.2347963976912,"window_1111837","26790",49491664,49491729,66,"-",0,"includeFeature",0,"SNORD58B","small nucleolar RNA, C/D box 58B"
"window_1112149","chr18",50270000,50280000,10001,"*",155,61.5079365079365,4.11916621539592,"window_1112149","4152",50266882,50281774,14893,"-",0,"inside",1773,"MBD1","methyl-CpG binding domain protein 1"
"window_1112154","chr18",50282500,50292500,10001,"*",166,65.8730158730159,4.18772888683321,"window_1112154","4152",50266882,50281774,14893,"-",725,"upstream",725,"MBD1","methyl-CpG binding domain protein 1"
"window_1112154.1","chr18",50282500,50292500,10001,"*",166,65.8730158730159,4.18772888683321,"window_1112154","30827",50282343,50288304,5962,"-",0,"overlapStart",0,"CXXC1","CXXC finger protein 1"
"window_1112155","chr18",50285000,50295000,10001,"*",160,63.4920634920635,4.1509149137105,"window_1112155","30827",50282343,50288304,5962,"-",0,"overlapStart",0,"CXXC1","CXXC finger protein 1"
"window_1124407","chr20",540000,550000,10001,"*",163,64.6825396825397,4.16949129928343,"window_1124407","1457",472498,543835,71338,"-",0,"overlapStart",0,"CSNK2A1","casein kinase 2 alpha 1"
"window_1124408","chr20",542500,552500,10001,"*",162,64.2857142857143,4.16333743370905,"window_1124408","1457",472498,543835,71338,"-",0,"overlapStart",0,"CSNK2A1","casein kinase 2 alpha 1"
"window_1125176","chr20",2462500,2472500,10001,"*",160,63.4920634920635,4.1509149137105,"window_1125176","6628",2461634,2470853,9220,"-",0,"overlapStart",0,"SNRPB","small nuclear ribonucleoprotein polypeptides B and B1"
"window_1125177","chr20",2465000,2475000,10001,"*",160,63.4920634920635,4.1509149137105,"window_1125177","6628",2461634,2470853,9220,"-",0,"overlapStart",0,"SNRPB","small nuclear ribonucleoprotein polypeptides B and B1"
"window_1125178","chr20",2467500,2477500,10001,"*",159,63.0952380952381,4.1446453006969,"window_1125178","6628",2461634,2470853,9220,"-",0,"overlapStart",0,"SNRPB","small nuclear ribonucleoprotein polypeptides B and B1"
"window_1125179","chr20",2470000,2480000,10001,"*",156,61.9047619047619,4.12559710572621,"window_1125179","6628",2461634,2470853,9220,"-",0,"overlapStart",0,"SNRPB","small nuclear ribonucleoprotein polypeptides B and B1"
"window_1125253","chr20",2655000,2665000,10001,"*",174,69.0476190476191,4.2347963976912,"window_1125253","10528",2652593,2658393,5801,"+",0,"overlapEnd",2406,"NOP56","NOP56 ribonucleoprotein"
"window_1125253.1","chr20",2655000,2665000,10001,"*",174,69.0476190476191,4.2347963976912,"window_1125253","677831",2655067,2655198,132,"+",0,"includeFeature",0,"SNORA51","small nucleolar RNA, H/ACA box 51"
"window_1125253.2","chr20",2655000,2665000,10001,"*",174,69.0476190476191,4.2347963976912,"window_1125253","692201",2655413,2658392,2980,"+",0,"includeFeature",0,"SNORD86","small nucleolar RNA, C/D box 86"
"window_1125253.3","chr20",2655000,2665000,10001,"*",174,69.0476190476191,4.2347963976912,"window_1125253","26793",2656624,2656694,71,"+",0,"includeFeature",0,"SNORD56","small nucleolar RNA, C/D box 56"
"window_1125253.4","chr20",2655000,2665000,10001,"*",174,69.0476190476191,4.2347963976912,"window_1125253","26792",2656939,2657010,72,"+",0,"includeFeature",0,"SNORD57","small nucleolar RNA, C/D box 57"
"window_1125253.5","chr20",2655000,2665000,10001,"*",174,69.0476190476191,4.2347963976912,"window_1125253","3420",2658395,2664219,5825,"-",0,"includeFeature",0,"IDH3B","isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta"
"window_1125254","chr20",2657500,2667500,10001,"*",166,65.8730158730159,4.18772888683321,"window_1125254","692201",2655413,2658392,2980,"+",0,"overlapEnd",2086,"SNORD86","small nucleolar RNA, C/D box 86"
"window_1125254.1","chr20",2657500,2667500,10001,"*",166,65.8730158730159,4.18772888683321,"window_1125254","3420",2658395,2664219,5825,"-",0,"includeFeature",0,"IDH3B","isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta"
"window_1125255","chr20",2660000,2670000,10001,"*",152,60.3174603174603,4.09962161932294,"window_1125255","3420",2658395,2664219,5825,"-",0,"overlapStart",0,"IDH3B","isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta"
"window_1125406","chr20",3037500,3047500,10001,"*",160,63.4920634920635,4.1509149137105,"window_1125406","2797",3043622,3045747,2126,"+",0,"includeFeature",0,"GNRH2","gonadotropin releasing hormone 2"
"window_1125406.1","chr20",3037500,3047500,10001,"*",160,63.4920634920635,4.1509149137105,"window_1125406","64949",3046052,3048250,2199,"+",0,"overlapStart",0,"MRPS26","mitochondrial ribosomal protein S26"
"window_1125407","chr20",3040000,3050000,10001,"*",157,62.3015873015873,4.13198690382498,"window_1125407","2797",3043622,3045747,2126,"+",0,"includeFeature",0,"GNRH2","gonadotropin releasing hormone 2"
"window_1125407.1","chr20",3040000,3050000,10001,"*",157,62.3015873015873,4.13198690382498,"window_1125407","64949",3046052,3048250,2199,"+",0,"includeFeature",0,"MRPS26","mitochondrial ribosomal protein S26"
"window_1125701","chr20",3775000,3785000,10001,"*",163,64.6825396825397,4.16949129928343,"window_1125701","25876",3777504,3781448,3945,"-",0,"includeFeature",0,"SPEF1","sperm flagellar 1"
"window_1125701.1","chr20",3775000,3785000,10001,"*",163,64.6825396825397,4.16949129928343,"window_1125701","994",3786772,3806121,19350,"+",1771,"upstream",1771,"CDC25B","cell division cycle 25B"
"window_1125701.2","chr20",3775000,3785000,10001,"*",163,64.6825396825397,4.16949129928343,"window_1125701","1059",3783851,3786740,2890,"-",0,"overlapEnd",1739,"CENPB","centromere protein B"
"window_1125702","chr20",3777500,3787500,10001,"*",164,65.0793650793651,4.17560752630087,"window_1125702","25876",3777504,3781448,3945,"-",0,"includeFeature",0,"SPEF1","sperm flagellar 1"
"window_1125702.1","chr20",3777500,3787500,10001,"*",164,65.0793650793651,4.17560752630087,"window_1125702","994",3786772,3806121,19350,"+",0,"overlapStart",0,"CDC25B","cell division cycle 25B"
