"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_1057600.1","chr16",87495000,87505000,10001,"*",67,26.5873015873016,"window_1057600","23174",87406246,87493024,86779,"-",1975,"upstream",1975,"ZCCHC14","zinc finger CCHC-type containing 14"
"window_1057710","chr16",87770000,87780000,10001,"*",57,22.6190476190476,"window_1057710","102724467",87773304,87779374,6071,"-",0,"includeFeature",0,"LOC102724467","uncharacterized LOC102724467"
"window_1057711","chr16",87772500,87782500,10001,"*",56,22.2222222222222,"window_1057711","102724467",87773304,87779374,6071,"-",0,"includeFeature",0,"LOC102724467","uncharacterized LOC102724467"
"window_1057712","chr16",87775000,87785000,10001,"*",57,22.6190476190476,"window_1057712","102724467",87773304,87779374,6071,"-",0,"overlapStart",0,"LOC102724467","uncharacterized LOC102724467"
"window_1057713","chr16",87777500,87787500,10001,"*",57,22.6190476190476,"window_1057713","102724467",87773304,87779374,6071,"-",0,"overlapStart",0,"LOC102724467","uncharacterized LOC102724467"
"window_1058149","chr16",88867500,88877500,10001,"*",55,21.8253968253968,"window_1058149","390748",88863333,88866660,3328,"-",839,"upstream",839,"PABPN1L","PABPN1 like, cytoplasmic"
"window_1058151","chr16",88872500,88882500,10001,"*",52,20.6349206349206,"window_1058151","101927793",88883272,88887136,3865,"+",771,"upstream",771,"LOC101927793","uncharacterized LOC101927793"
"window_1058173","chr16",88927500,88937500,10001,"*",68,26.984126984127,"window_1058173","100129697",88939789,88951524,11736,"+",2288,"upstream",2288,"LOC100129697","uncharacterized LOC100129697"
"window_1058174","chr16",88930000,88940000,10001,"*",68,26.984126984127,"window_1058174","100129697",88939789,88951524,11736,"+",0,"overlapStart",0,"LOC100129697","uncharacterized LOC100129697"
"window_1058175","chr16",88932500,88942500,10001,"*",62,24.6031746031746,"window_1058175","100129697",88939789,88951524,11736,"+",0,"overlapStart",0,"LOC100129697","uncharacterized LOC100129697"
"window_1058176","chr16",88935000,88945000,10001,"*",61,24.2063492063492,"window_1058176","100129697",88939789,88951524,11736,"+",0,"overlapStart",0,"LOC100129697","uncharacterized LOC100129697"
"window_1058177","chr16",88937500,88947500,10001,"*",62,24.6031746031746,"window_1058177","100129697",88939789,88951524,11736,"+",0,"overlapStart",0,"LOC100129697","uncharacterized LOC100129697"
"window_1058178","chr16",88940000,88950000,10001,"*",58,23.015873015873,"window_1058178","100129697",88939789,88951524,11736,"+",0,"inside",210,"LOC100129697","uncharacterized LOC100129697"
"window_1058189","chr16",88967500,88977500,10001,"*",51,20.2380952380952,"window_1058189","863",88874858,88977207,102350,"-",0,"overlapStart",0,"CBFA2T3","CBFA2/RUNX1 partner transcriptional co-repressor 3"
"window_1058190","chr16",88970000,88980000,10001,"*",61,24.2063492063492,"window_1058190","863",88874858,88977207,102350,"-",0,"overlapStart",0,"CBFA2T3","CBFA2/RUNX1 partner transcriptional co-repressor 3"
"window_1058191","chr16",88972500,88982500,10001,"*",61,24.2063492063492,"window_1058191","863",88874858,88977207,102350,"-",0,"overlapStart",0,"CBFA2T3","CBFA2/RUNX1 partner transcriptional co-repressor 3"
"window_1058192","chr16",88975000,88985000,10001,"*",60,23.8095238095238,"window_1058192","863",88874858,88977207,102350,"-",0,"overlapStart",0,"CBFA2T3","CBFA2/RUNX1 partner transcriptional co-repressor 3"
"window_1058193","chr16",88977500,88987500,10001,"*",62,24.6031746031746,"window_1058193","863",88874858,88977207,102350,"-",292,"upstream",292,"CBFA2T3","CBFA2/RUNX1 partner transcriptional co-repressor 3"
"window_1058194","chr16",88980000,88990000,10001,"*",64,25.3968253968254,"window_1058194","863",88874858,88977207,102350,"-",2792,"upstream",2792,"CBFA2T3","CBFA2/RUNX1 partner transcriptional co-repressor 3"
"window_1058235","chr16",89082500,89092500,10001,"*",60,23.8095238095238,"window_1058235","197322",89088375,89164121,75747,"+",0,"overlapStart",0,"ACSF3","acyl-CoA synthetase family member 3"
"window_1058265","chr16",89157500,89167500,10001,"*",73,28.968253968254,"window_1058265","283860",89159146,89163675,4530,"+",0,"includeFeature",0,"LINC00304","long intergenic non-protein coding RNA 304"
"window_1058265.1","chr16",89157500,89167500,10001,"*",73,28.968253968254,"window_1058265","400558",89166383,89169147,2765,"+",0,"overlapStart",0,"LINC02138","long intergenic non-protein coding RNA 2138"
"window_1058267","chr16",89162500,89172500,10001,"*",75,29.7619047619048,"window_1058267","400558",89166383,89169147,2765,"+",0,"includeFeature",0,"LINC02138","long intergenic non-protein coding RNA 2138"
"window_1058267.1","chr16",89162500,89172500,10001,"*",75,29.7619047619048,"window_1058267","1013",89171748,89195492,23745,"+",0,"overlapStart",0,"CDH15","cadherin 15"
"window_1058285","chr16",89207500,89217500,10001,"*",71,28.1746031746032,"window_1058285","197320",89217703,89237071,19369,"+",202,"upstream",202,"ZNF778","zinc finger protein 778"
"window_1058286","chr16",89210000,89220000,10001,"*",62,24.6031746031746,"window_1058286","197320",89217703,89237071,19369,"+",0,"overlapStart",0,"ZNF778","zinc finger protein 778"
"window_1058287","chr16",89212500,89222500,10001,"*",68,26.984126984127,"window_1058287","197320",89217703,89237071,19369,"+",0,"overlapStart",0,"ZNF778","zinc finger protein 778"
"window_1058288","chr16",89215000,89225000,10001,"*",67,26.5873015873016,"window_1058288","197320",89217703,89237071,19369,"+",0,"overlapStart",0,"ZNF778","zinc finger protein 778"
"window_1058289","chr16",89217500,89227500,10001,"*",54,21.4285714285714,"window_1058289","197320",89217703,89237071,19369,"+",0,"overlapStart",0,"ZNF778","zinc finger protein 778"
"window_1058370","chr16",89420000,89430000,10001,"*",67,26.5873015873016,"window_1058370","101927817",89430988,89453678,22691,"+",987,"upstream",987,"LOC101927817","uncharacterized LOC101927817"
"window_1058399","chr16",89492500,89502500,10001,"*",75,29.7619047619048,"window_1058399","29123",89267630,89490561,222932,"-",1938,"upstream",1938,"ANKRD11","ankyrin repeat domain 11"
"window_1058399.1","chr16",89492500,89502500,10001,"*",75,29.7619047619048,"window_1058399","6687",89490917,89557768,66852,"+",0,"inside",1582,"SPG7","SPG7 matrix AAA peptidase subunit, paraplegin"
"window_1058432","chr16",89575000,89585000,10001,"*",64,25.3968253968254,"window_1058432","27132",89575758,89597246,21489,"+",0,"overlapStart",0,"CPNE7","copine 7"
"window_1058433","chr16",89577500,89587500,10001,"*",63,25,"window_1058433","27132",89575758,89597246,21489,"+",0,"inside",1741,"CPNE7","copine 7"
"window_1058466","chr16",89660000,89670000,10001,"*",74,29.3650793650794,"window_1058466","5119",89644435,89657721,13287,"-",2278,"upstream",2278,"CHMP1A","charged multivesicular body protein 1A"
"window_1058466.1","chr16",89660000,89670000,10001,"*",74,29.3650793650794,"window_1058466","124045",89657802,89671272,13471,"+",0,"inside",2197,"SPATA33","spermatogenesis associated 33"
"window_1058473","chr16",89677500,89687500,10001,"*",72,28.5714285714286,"window_1058473","8558",89680737,89696354,15618,"+",0,"overlapStart",0,"CDK10","cyclin dependent kinase 10"
"window_1058524","chr16",89805000,89815000,10001,"*",75,29.7619047619048,"window_1058524","2175",89737549,89816657,79109,"-",0,"inside",1656,"FANCA","FA complementation group A"
"window_1058528","chr16",89815000,89825000,10001,"*",52,20.6349206349206,"window_1058528","2175",89737549,89816657,79109,"-",0,"overlapStart",0,"FANCA","FA complementation group A"
"window_1058528.1","chr16",89815000,89825000,10001,"*",52,20.6349206349206,"window_1058528","84501",89818179,89871319,53141,"+",0,"overlapStart",0,"SPIRE2","spire type actin nucleation factor 2"
"window_1058529","chr16",89817500,89827500,10001,"*",52,20.6349206349206,"window_1058529","2175",89737549,89816657,79109,"-",842,"upstream",842,"FANCA","FA complementation group A"
"window_1058529.1","chr16",89817500,89827500,10001,"*",52,20.6349206349206,"window_1058529","84501",89818179,89871319,53141,"+",0,"overlapStart",0,"SPIRE2","spire type actin nucleation factor 2"
"window_1058530","chr16",89820000,89830000,10001,"*",61,24.2063492063492,"window_1058530","84501",89818179,89871319,53141,"+",0,"inside",1820,"SPIRE2","spire type actin nucleation factor 2"
"window_1058552","chr16",89875000,89885000,10001,"*",69,27.3809523809524,"window_1058552","22980",89873570,89918233,44664,"+",0,"inside",1429,"TCF25","transcription factor 25"
"window_1058576","chr16",89935000,89945000,10001,"*",57,22.6190476190476,"window_1058576","54849",89947925,89968060,20136,"+",2924,"upstream",2924,"DEF8","differentially expressed in FDCP 8 homolog"
"window_1058577","chr16",89937500,89947500,10001,"*",51,20.2380952380952,"window_1058577","54849",89947925,89968060,20136,"+",424,"upstream",424,"DEF8","differentially expressed in FDCP 8 homolog"
"window_1058578","chr16",89940000,89950000,10001,"*",55,21.8253968253968,"window_1058578","54849",89947925,89968060,20136,"+",0,"overlapStart",0,"DEF8","differentially expressed in FDCP 8 homolog"
"window_1059027","chr17",722500,732500,10001,"*",60,23.8095238095238,"window_1059027","79850",732412,742968,10557,"+",0,"overlapStart",0,"TLCD3A","TLC domain containing 3A"
"window_1059028","chr17",725000,735000,10001,"*",64,25.3968253968254,"window_1059028","79850",732412,742968,10557,"+",0,"overlapStart",0,"TLCD3A","TLC domain containing 3A"
"window_1059029","chr17",727500,737500,10001,"*",56,22.2222222222222,"window_1059029","79850",732412,742968,10557,"+",0,"overlapStart",0,"TLCD3A","TLC domain containing 3A"
"window_1059030","chr17",730000,740000,10001,"*",73,28.968253968254,"window_1059030","79850",732412,742968,10557,"+",0,"overlapStart",0,"TLCD3A","TLC domain containing 3A"
"window_1059040","chr17",755000,765000,10001,"*",53,21.031746031746,"window_1059040","100131454",752660,755336,2677,"+",0,"overlapEnd",2339,"DBIL5P","diazepam binding inhibitor-like 5, pseudogene"
"window_1059040.1","chr17",755000,765000,10001,"*",53,21.031746031746,"window_1059040","50628",744421,753999,9579,"-",1000,"upstream",1000,"GEMIN4","gem nuclear organelle associated protein 4"
"window_1059102","chr17",910000,920000,10001,"*",52,20.6349206349206,"window_1059102","101927727",909632,911212,1581,"+",0,"overlapEnd",367,"LOC101927727","uncharacterized LOC101927727"
"window_1059466","chr17",1820000,1830000,10001,"*",67,26.5873015873016,"window_1059466","6117",1829702,1900082,70381,"+",0,"overlapStart",0,"RPA1","replication protein A1"
"window_1059466.1","chr17",1820000,1830000,10001,"*",67,26.5873015873016,"window_1059466","114826",1779485,1830634,51150,"-",0,"inside",633,"SMYD4","SET and MYND domain containing 4"
"window_1059467","chr17",1822500,1832500,10001,"*",68,26.984126984127,"window_1059467","6117",1829702,1900082,70381,"+",0,"overlapStart",0,"RPA1","replication protein A1"
"window_1059467.1","chr17",1822500,1832500,10001,"*",68,26.984126984127,"window_1059467","114826",1779485,1830634,51150,"-",0,"overlapStart",0,"SMYD4","SET and MYND domain containing 4"
"window_1059468","chr17",1825000,1835000,10001,"*",67,26.5873015873016,"window_1059468","6117",1829702,1900082,70381,"+",0,"overlapStart",0,"RPA1","replication protein A1"
"window_1059468.1","chr17",1825000,1835000,10001,"*",67,26.5873015873016,"window_1059468","114826",1779485,1830634,51150,"-",0,"overlapStart",0,"SMYD4","SET and MYND domain containing 4"
"window_1059469","chr17",1827500,1837500,10001,"*",65,25.7936507936508,"window_1059469","6117",1829702,1900082,70381,"+",0,"overlapStart",0,"RPA1","replication protein A1"
"window_1059469.1","chr17",1827500,1837500,10001,"*",65,25.7936507936508,"window_1059469","114826",1779485,1830634,51150,"-",0,"overlapStart",0,"SMYD4","SET and MYND domain containing 4"
"window_1059546","chr17",2020000,2030000,10001,"*",63,25,"window_1059546","105371485",2017716,2020706,2991,"+",0,"overlapEnd",2283,"LOC105371485","uncharacterized LOC105371485"
"window_1059546.1","chr17",2020000,2030000,10001,"*",63,25,"window_1059546","146760",1934677,2025334,90658,"-",0,"overlapStart",0,"RTN4RL1","reticulon 4 receptor like 1"
"window_1059546.2","chr17",2020000,2030000,10001,"*",63,25,"window_1059546","1801",2030110,2043430,13321,"+",109,"upstream",109,"DPH1","diphthamide biosynthesis 1"
"window_1059655","chr17",2292500,2302500,10001,"*",71,28.1746031746032,"window_1059655","63826",2303383,2325260,21878,"+",882,"upstream",882,"SRR","serine racemase"
"window_1059655.1","chr17",2292500,2302500,10001,"*",71,28.1746031746032,"window_1059655","23293",2059843,2303785,243943,"-",0,"inside",1284,"SMG6","SMG6 nonsense mediated mRNA decay factor"
"window_1059660","chr17",2305000,2315000,10001,"*",60,23.8095238095238,"window_1059660","63826",2303383,2325260,21878,"+",0,"inside",1616,"SRR","serine racemase"
"window_1059660.1","chr17",2305000,2315000,10001,"*",60,23.8095238095238,"window_1059660","23293",2059843,2303785,243943,"-",1214,"upstream",1214,"SMG6","SMG6 nonsense mediated mRNA decay factor"
"window_1059700","chr17",2405000,2415000,10001,"*",73,28.968253968254,"window_1059700","284009",2405562,2416085,10524,"-",0,"overlapEnd",1084,"LOC284009","uncharacterized LOC284009"
"window_1059701","chr17",2407500,2417500,10001,"*",72,28.5714285714286,"window_1059701","284009",2405562,2416085,10524,"-",0,"overlapStart",0,"LOC284009","uncharacterized LOC284009"
"window_1059742","chr17",2510000,2520000,10001,"*",73,28.968253968254,"window_1059742","79066",2416049,2511891,95843,"-",0,"overlapStart",0,"METTL16","methyltransferase like 16"
"window_1059776","chr17",2595000,2605000,10001,"*",71,28.1746031746032,"window_1059776","5048",2593210,2685615,92406,"+",0,"inside",1789,"PAFAH1B1","platelet activating factor acetylhydrolase 1b regulatory subunit 1"
"window_1059920","chr17",2955000,2965000,10001,"*",58,23.015873015873,"window_1059920","101927911",2962248,2965895,3648,"-",0,"overlapEnd",894,"LOC101927911","uncharacterized LOC101927911"
"window_1059921","chr17",2957500,2967500,10001,"*",59,23.4126984126984,"window_1059921","101927911",2962248,2965895,3648,"-",0,"includeFeature",0,"LOC101927911","uncharacterized LOC101927911"
"window_1059922","chr17",2960000,2970000,10001,"*",60,23.8095238095238,"window_1059922","101927911",2962248,2965895,3648,"-",0,"includeFeature",0,"LOC101927911","uncharacterized LOC101927911"
"window_1059923","chr17",2962500,2972500,10001,"*",72,28.5714285714286,"window_1059923","101927911",2962248,2965895,3648,"-",0,"overlapStart",0,"LOC101927911","uncharacterized LOC101927911"
"window_1060158","chr17",3550000,3560000,10001,"*",54,21.4285714285714,"window_1060158","162514",3510502,3557995,47494,"-",0,"overlapStart",0,"TRPV3","transient receptor potential cation channel subfamily V member 3"
"window_1060160","chr17",3555000,3565000,10001,"*",51,20.2380952380952,"window_1060160","162514",3510502,3557995,47494,"-",0,"overlapStart",0,"TRPV3","transient receptor potential cation channel subfamily V member 3"
"window_1060161","chr17",3557500,3567500,10001,"*",63,25,"window_1060161","162514",3510502,3557995,47494,"-",0,"overlapStart",0,"TRPV3","transient receptor potential cation channel subfamily V member 3"
"window_1060162","chr17",3560000,3570000,10001,"*",58,23.015873015873,"window_1060162","162514",3510502,3557995,47494,"-",2004,"upstream",2004,"TRPV3","transient receptor potential cation channel subfamily V member 3"
"window_1060181","chr17",3607500,3617500,10001,"*",60,23.8095238095238,"window_1060181","7442",3565444,3609411,43968,"-",0,"overlapStart",0,"TRPV1","transient receptor potential cation channel subfamily V member 1"
"window_1060182","chr17",3610000,3620000,10001,"*",60,23.8095238095238,"window_1060182","7442",3565444,3609411,43968,"-",588,"upstream",588,"TRPV1","transient receptor potential cation channel subfamily V member 1"
"window_1060212","chr17",3685000,3695000,10001,"*",66,26.1904761904762,"window_1060212","5026",3673227,3696216,22990,"-",0,"inside",1215,"P2RX5","purinergic receptor P2X 5"
"window_1060212.1","chr17",3685000,3695000,10001,"*",66,26.1904761904762,"window_1060212","100533970",3663063,3696240,33178,"-",0,"inside",1239,"P2RX5-TAX1BP3","P2RX5-TAX1BP3 readthrough (NMD candidate)"
"window_1060214","chr17",3690000,3700000,10001,"*",57,22.6190476190476,"window_1060214","5026",3673227,3696216,22990,"-",0,"overlapStart",0,"P2RX5","purinergic receptor P2X 5"
"window_1060214.1","chr17",3690000,3700000,10001,"*",57,22.6190476190476,"window_1060214","100533970",3663063,3696240,33178,"-",0,"overlapStart",0,"P2RX5-TAX1BP3","P2RX5-TAX1BP3 readthrough (NMD candidate)"
"window_1060217","chr17",3697500,3707500,10001,"*",70,27.7777777777778,"window_1060217","5026",3673227,3696216,22990,"-",1283,"upstream",1283,"P2RX5","purinergic receptor P2X 5"
"window_1060217.1","chr17",3697500,3707500,10001,"*",70,27.7777777777778,"window_1060217","100533970",3663063,3696240,33178,"-",1259,"upstream",1259,"P2RX5-TAX1BP3","P2RX5-TAX1BP3 readthrough (NMD candidate)"
"window_1060228","chr17",3725000,3735000,10001,"*",65,25.7936507936508,"window_1060228","83903",3723903,3726699,2797,"+",0,"overlapEnd",1096,"HASPIN","histone H3 associated protein kinase"
"window_1060319","chr17",3952500,3962500,10001,"*",53,21.031746031746,"window_1060319","489",3923870,3964464,40595,"-",0,"inside",1963,"ATP2A3","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3"
"window_1060444","chr17",4265000,4275000,10001,"*",74,29.3650793650794,"window_1060444","51479",4163821,4263995,100175,"-",1004,"upstream",1004,"ANKFY1","ankyrin repeat and FYVE domain containing 1"
"window_1060536","chr17",4495000,4505000,10001,"*",56,22.2222222222222,"window_1060536","124976",4498881,4539035,40155,"+",0,"overlapStart",0,"SPNS2","sphingolipid transporter 2"
"window_1060561","chr17",4557500,4567500,10001,"*",64,25.3968253968254,"window_1060561","10514",4538897,4555631,16735,"-",1868,"upstream",1868,"MYBBP1A","MYB binding protein 1a"
"window_1060561.1","chr17",4557500,4567500,10001,"*",64,25.3968253968254,"window_1060561","124975",4556927,4560818,3892,"-",0,"overlapStart",0,"GGT6","gamma-glutamyltransferase 6"
"window_1060615","chr17",4692500,4702500,10001,"*",70,27.7777777777778,"window_1060615","101559451",4704230,4705529,1300,"+",1729,"upstream",1729,"LOC101559451","uncharacterized LOC101559451"
"window_1060615.1","chr17",4692500,4702500,10001,"*",70,27.7777777777778,"window_1060615","27043",4669774,4704337,34564,"-",0,"inside",1836,"PELP1","proline, glutamate and leucine rich protein 1"
"window_1060632","chr17",4735000,4745000,10001,"*",73,28.968253968254,"window_1060632","84225",4739833,4746119,6287,"+",0,"overlapStart",0,"ZMYND15","zinc finger MYND-type containing 15"
"window_1060632.1","chr17",4735000,4745000,10001,"*",73,28.968253968254,"window_1060632","58191",4733533,4739928,6396,"-",0,"overlapStart",0,"CXCL16","C-X-C motif chemokine ligand 16"
"window_1060635","chr17",4742500,4752500,10001,"*",65,25.7936507936508,"window_1060635","84225",4739833,4746119,6287,"+",0,"overlapEnd",2666,"ZMYND15","zinc finger MYND-type containing 15"
"window_1060635.1","chr17",4742500,4752500,10001,"*",65,25.7936507936508,"window_1060635","58191",4733533,4739928,6396,"-",2571,"upstream",2571,"CXCL16","C-X-C motif chemokine ligand 16"
"window_1060650","chr17",4780000,4790000,10001,"*",67,26.5873015873016,"window_1060650","284013",4785285,4786433,1149,"-",0,"includeFeature",0,"VMO1","vitelline membrane outer layer 1 homolog"
"window_1060650.1","chr17",4780000,4790000,10001,"*",67,26.5873015873016,"window_1060650","388323",4788964,4790589,1626,"+",0,"overlapStart",0,"GLTPD2","glycolipid transfer protein domain containing 2"
"window_1060658","chr17",4800000,4810000,10001,"*",60,23.8095238095238,"window_1060658","5338",4807152,4823434,16283,"+",0,"overlapStart",0,"PLD2","phospholipase D2"
"window_1060659","chr17",4802500,4812500,10001,"*",63,25,"window_1060659","5338",4807152,4823434,16283,"+",0,"overlapStart",0,"PLD2","phospholipase D2"
"window_1060667","chr17",4822500,4832500,10001,"*",55,21.8253968253968,"window_1060667","50488",4833340,4898061,64722,"+",839,"upstream",839,"MINK1","misshapen like kinase 1"
"window_1060778","chr17",5100000,5110000,10001,"*",72,28.5714285714286,"window_1060778","101928000",5111468,5114382,2915,"+",1467,"upstream",1467,"ZNF232-AS1","ZNF232 antisense RNA 1"
"window_1060780","chr17",5105000,5115000,10001,"*",75,29.7619047619048,"window_1060780","101928000",5111468,5114382,2915,"+",0,"includeFeature",0,"ZNF232-AS1","ZNF232 antisense RNA 1"
"window_1060780.1","chr17",5105000,5115000,10001,"*",75,29.7619047619048,"window_1060780","9098",5116438,5175034,58597,"+",1437,"upstream",1437,"USP6","ubiquitin specific peptidase 6"
"window_1060781","chr17",5107500,5117500,10001,"*",67,26.5873015873016,"window_1060781","101928000",5111468,5114382,2915,"+",0,"includeFeature",0,"ZNF232-AS1","ZNF232 antisense RNA 1"
"window_1060781.1","chr17",5107500,5117500,10001,"*",67,26.5873015873016,"window_1060781","9098",5116438,5175034,58597,"+",0,"overlapStart",0,"USP6","ubiquitin specific peptidase 6"
"window_1060782","chr17",5110000,5120000,10001,"*",62,24.6031746031746,"window_1060782","101928000",5111468,5114382,2915,"+",0,"includeFeature",0,"ZNF232-AS1","ZNF232 antisense RNA 1"
"window_1060782.1","chr17",5110000,5120000,10001,"*",62,24.6031746031746,"window_1060782","9098",5116438,5175034,58597,"+",0,"overlapStart",0,"USP6","ubiquitin specific peptidase 6"
"window_1060815","chr17",5192500,5202500,10001,"*",59,23.4126984126984,"window_1060815","84622",5179535,5191868,12334,"-",631,"upstream",631,"ZNF594","zinc finger protein 594"
"window_1060815.1","chr17",5192500,5202500,10001,"*",59,23.4126984126984,"window_1060815","100130950",5192027,5248182,56156,"+",0,"inside",472,"LOC100130950","uncharacterized LOC100130950"
"window_1060829","chr17",5227500,5237500,10001,"*",58,23.015873015873,"window_1060829","388325",5208920,5234860,25941,"-",0,"overlapStart",0,"SCIMP","SLP adaptor and CSK interacting membrane protein"
"window_1060830","chr17",5230000,5240000,10001,"*",74,29.3650793650794,"window_1060830","388325",5208920,5234860,25941,"-",0,"overlapStart",0,"SCIMP","SLP adaptor and CSK interacting membrane protein"
"window_1060852","chr17",5285000,5295000,10001,"*",68,26.984126984127,"window_1060852","9135",5282265,5386340,104076,"+",0,"inside",2734,"RABEP1","rabaptin, RAB GTPase binding effector protein 1"
"window_1060921","chr17",5457500,5467500,10001,"*",54,21.4285714285714,"window_1060921","56919",5440917,5468982,28066,"-",0,"inside",1481,"DHX33","DEAH-box helicase 33"
"window_1060921.1","chr17",5457500,5467500,10001,"*",54,21.4285714285714,"window_1060921","105371506",5469092,5470360,1269,"+",1591,"upstream",1591,"DHX33-DT","DHX33 divergent transcript"
"window_1060922","chr17",5460000,5470000,10001,"*",70,27.7777777777778,"window_1060922","56919",5440917,5468982,28066,"-",0,"overlapStart",0,"DHX33","DEAH-box helicase 33"
"window_1060922.1","chr17",5460000,5470000,10001,"*",70,27.7777777777778,"window_1060922","105371506",5469092,5470360,1269,"+",0,"overlapStart",0,"DHX33-DT","DHX33 divergent transcript"
"window_1060923","chr17",5462500,5472500,10001,"*",69,27.3809523809524,"window_1060923","56919",5440917,5468982,28066,"-",0,"overlapStart",0,"DHX33","DEAH-box helicase 33"
"window_1060923.1","chr17",5462500,5472500,10001,"*",69,27.3809523809524,"window_1060923","105371506",5469092,5470360,1269,"+",0,"includeFeature",0,"DHX33-DT","DHX33 divergent transcript"
"window_1060924","chr17",5465000,5475000,10001,"*",67,26.5873015873016,"window_1060924","56919",5440917,5468982,28066,"-",0,"overlapStart",0,"DHX33","DEAH-box helicase 33"
"window_1060924.1","chr17",5465000,5475000,10001,"*",67,26.5873015873016,"window_1060924","105371506",5469092,5470360,1269,"+",0,"includeFeature",0,"DHX33-DT","DHX33 divergent transcript"
"window_1060925","chr17",5467500,5477500,10001,"*",59,23.4126984126984,"window_1060925","56919",5440917,5468982,28066,"-",0,"overlapStart",0,"DHX33","DEAH-box helicase 33"
"window_1060925.1","chr17",5467500,5477500,10001,"*",59,23.4126984126984,"window_1060925","105371506",5469092,5470360,1269,"+",0,"includeFeature",0,"DHX33-DT","DHX33 divergent transcript"
"window_1060934","chr17",5490000,5500000,10001,"*",66,26.1904761904762,"window_1060934","728392",5499428,5502963,3536,"-",0,"overlapEnd",2962,"LOC728392","uncharacterized LOC728392"
"window_1060938","chr17",5500000,5510000,10001,"*",53,21.031746031746,"window_1060938","728392",5499428,5502963,3536,"-",0,"overlapStart",0,"LOC728392","uncharacterized LOC728392"
"window_1061357","chr17",6547500,6557500,10001,"*",53,21.031746031746,"window_1061357","83394",6451263,6556555,105293,"-",0,"overlapStart",0,"PITPNM3","PITPNM family member 3"
"window_1061398","chr17",6650000,6660000,10001,"*",71,28.1746031746032,"window_1061398","51003",6643311,6651634,8324,"-",0,"overlapStart",0,"MED31","mediator complex subunit 31"
"window_1061398.1","chr17",6650000,6660000,10001,"*",71,28.1746031746032,"window_1061398","388327",6651762,6653476,1715,"+",0,"includeFeature",0,"C17orf100","chromosome 17 open reading frame 100"
"window_1061398.2","chr17",6650000,6660000,10001,"*",71,28.1746031746032,"window_1061398","100616466",6655449,6655502,54,"+",0,"includeFeature",0,"MIR4520-2","microRNA 4520-2"
"window_1061398.3","chr17",6650000,6660000,10001,"*",71,28.1746031746032,"window_1061398","100652883",6657034,6693577,36544,"+",0,"overlapStart",0,"ALOX15P1","arachidonate 15-lipoxygenase pseudogene 1"
"window_1061398.4","chr17",6650000,6660000,10001,"*",71,28.1746031746032,"window_1061398","100616401",6655440,6655509,70,"-",0,"includeFeature",0,"MIR4520-1","microRNA 4520-1"
"window_1061399","chr17",6652500,6662500,10001,"*",52,20.6349206349206,"window_1061399","51003",6643311,6651634,8324,"-",865,"upstream",865,"MED31","mediator complex subunit 31"
"window_1061399.1","chr17",6652500,6662500,10001,"*",52,20.6349206349206,"window_1061399","388327",6651762,6653476,1715,"+",0,"overlapEnd",737,"C17orf100","chromosome 17 open reading frame 100"
"window_1061399.2","chr17",6652500,6662500,10001,"*",52,20.6349206349206,"window_1061399","100616466",6655449,6655502,54,"+",0,"includeFeature",0,"MIR4520-2","microRNA 4520-2"
"window_1061399.3","chr17",6652500,6662500,10001,"*",52,20.6349206349206,"window_1061399","100652883",6657034,6693577,36544,"+",0,"overlapStart",0,"ALOX15P1","arachidonate 15-lipoxygenase pseudogene 1"
"window_1061399.4","chr17",6652500,6662500,10001,"*",52,20.6349206349206,"window_1061399","100616401",6655440,6655509,70,"-",0,"includeFeature",0,"MIR4520-1","microRNA 4520-1"
"window_1061532","chr17",6985000,6995000,10001,"*",64,25.3968253968254,"window_1061532","239",6996049,7010754,14706,"+",1048,"upstream",1048,"ALOX12","arachidonate 12-lipoxygenase, 12S type"
"window_1061549","chr17",7027500,7037500,10001,"*",58,23.015873015873,"window_1061549","201232",7036015,7040117,4103,"+",0,"overlapStart",0,"SLC16A13","solute carrier family 16 member 13"
"window_1061556","chr17",7045000,7055000,10001,"*",54,21.4285714285714,"window_1061556","162515",7041630,7043923,2294,"-",1076,"upstream",1076,"SLC16A11","solute carrier family 16 member 11"
"window_1061672","chr17",7335000,7345000,10001,"*",64,25.3968253968254,"window_1061672","9744",7336529,7351477,14949,"+",0,"overlapStart",0,"ACAP1","ArfGAP with coiled-coil, ankyrin repeat and PH domains 1"
"window_1061757","chr17",7547500,7557500,10001,"*",69,27.3809523809524,"window_1061757","8742",7549058,7557890,8833,"+",0,"overlapStart",0,"TNFSF12","TNF superfamily member 12"
"window_1061757.1","chr17",7547500,7557500,10001,"*",69,27.3809523809524,"window_1061757","407977",7549099,7561601,12503,"+",0,"overlapStart",0,"TNFSF12-TNFSF13","TNFSF12-TNFSF13 readthrough"
"window_1061757.2","chr17",7547500,7557500,10001,"*",69,27.3809523809524,"window_1061757","8741",7558292,7561608,3317,"+",791,"upstream",791,"TNFSF13","TNF superfamily member 13"
"window_1061779","chr17",7602500,7612500,10001,"*",53,21.031746031746,"window_1061779","6462",7614064,7633382,19319,"+",1563,"upstream",1563,"SHBG","sex hormone binding globulin"
