"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_1075749","chr17",42527500,42537500,10001,"*",114,45.2380952380952,"window_1075749","4669",42536241,42562062,25822,"+",0,"overlapStart",0,"NAGLU","N-acetyl-alpha-glucosaminidase"
"window_1075770","chr17",42580000,42590000,10001,"*",115,45.6349206349206,"window_1075770","29893",42572315,42577831,5517,"-",2168,"upstream",2168,"PSMC3IP","PSMC3 interacting protein"
"window_1075781","chr17",42607500,42617500,10001,"*",101,40.0793650793651,"window_1075781","7283",42609683,42615238,5556,"+",0,"includeFeature",0,"TUBG1","tubulin gamma 1"
"window_1075781.1","chr17",42607500,42617500,10001,"*",101,40.0793650793651,"window_1075781","162427",42579513,42610623,31111,"-",0,"overlapStart",0,"RETREG3","reticulophagy regulator family member 3"
"window_1075818","chr17",42700000,42710000,10001,"*",126,50,"window_1075818","102466195",42708084,42708151,68,"-",0,"includeFeature",0,"MIR6780A","microRNA 6780a"
"window_1075819","chr17",42702500,42712500,10001,"*",118,46.8253968253968,"window_1075819","102466195",42708084,42708151,68,"-",0,"includeFeature",0,"MIR6780A","microRNA 6780a"
"window_1075836","chr17",42745000,42755000,10001,"*",121,48.015873015873,"window_1075836","2145",42700275,42745049,44775,"-",0,"overlapStart",0,"EZH1","enhancer of zeste 1 polycomb repressive complex 2 subunit"
"window_1075877","chr17",42847500,42857500,10001,"*",104,41.2698412698413,"window_1075877","314",42844580,42850707,6128,"+",0,"overlapEnd",2919,"AOC2","amine oxidase copper containing 2"
"window_1075877.1","chr17",42847500,42857500,10001,"*",104,41.2698412698413,"window_1075877","8639",42851184,42858130,6947,"+",0,"overlapStart",0,"AOC3","amine oxidase copper containing 3"
"window_1075919","chr17",42952500,42962500,10001,"*",104,41.2698412698413,"window_1075919","80755",42950526,42964498,13973,"-",0,"inside",1997,"AARSD1","alanyl-tRNA synthetase domain containing 1"
"window_1075927","chr17",42972500,42982500,10001,"*",113,44.8412698412698,"window_1075927","100885848",42968088,42980433,12346,"-",0,"overlapStart",0,"PTGES3L","prostaglandin E synthase 3 like"
"window_1075927.1","chr17",42972500,42982500,10001,"*",113,44.8412698412698,"window_1075927","100885850",42950526,42980528,30003,"-",0,"overlapStart",0,"PTGES3L-AARSD1","PTGES3L-AARSD1 readthrough"
"window_1075927.2","chr17",42972500,42982500,10001,"*",113,44.8412698412698,"window_1075927","146923",42980565,42993690,13126,"+",0,"overlapStart",0,"RUNDC1","RUN domain containing 1"
"window_1075928","chr17",42975000,42985000,10001,"*",120,47.6190476190476,"window_1075928","100885848",42968088,42980433,12346,"-",0,"overlapStart",0,"PTGES3L","prostaglandin E synthase 3 like"
"window_1075928.1","chr17",42975000,42985000,10001,"*",120,47.6190476190476,"window_1075928","100885850",42950526,42980528,30003,"-",0,"overlapStart",0,"PTGES3L-AARSD1","PTGES3L-AARSD1 readthrough"
"window_1075928.2","chr17",42975000,42985000,10001,"*",120,47.6190476190476,"window_1075928","146923",42980565,42993690,13126,"+",0,"overlapStart",0,"RUNDC1","RUN domain containing 1"
"window_1075946","chr17",43020000,43030000,10001,"*",122,48.4126984126984,"window_1075946","10493",43014607,43025123,10517,"-",0,"overlapStart",0,"VAT1","vesicle amine transport 1"
"window_1075946.1","chr17",43020000,43030000,10001,"*",122,48.4126984126984,"window_1075946","8153",43025231,43032041,6811,"+",0,"overlapStart",0,"RND2","Rho family GTPase 2"
"window_1075947","chr17",43022500,43032500,10001,"*",114,45.2380952380952,"window_1075947","10493",43014607,43025123,10517,"-",0,"overlapStart",0,"VAT1","vesicle amine transport 1"
"window_1075947.1","chr17",43022500,43032500,10001,"*",114,45.2380952380952,"window_1075947","8153",43025231,43032041,6811,"+",0,"includeFeature",0,"RND2","Rho family GTPase 2"
"window_1075948","chr17",43025000,43035000,10001,"*",107,42.4603174603175,"window_1075948","10493",43014607,43025123,10517,"-",0,"overlapStart",0,"VAT1","vesicle amine transport 1"
"window_1075948.1","chr17",43025000,43035000,10001,"*",107,42.4603174603175,"window_1075948","8153",43025231,43032041,6811,"+",0,"includeFeature",0,"RND2","Rho family GTPase 2"
"window_1075985","chr17",43117500,43127500,10001,"*",114,45.2380952380952,"window_1075985","10230",43125551,43153671,28121,"+",0,"overlapStart",0,"NBR2","neighbor of BRCA1 lncRNA 2"
"window_1075986","chr17",43120000,43130000,10001,"*",114,45.2380952380952,"window_1075986","10230",43125551,43153671,28121,"+",0,"overlapStart",0,"NBR2","neighbor of BRCA1 lncRNA 2"
"window_1075987","chr17",43122500,43132500,10001,"*",116,46.031746031746,"window_1075987","10230",43125551,43153671,28121,"+",0,"overlapStart",0,"NBR2","neighbor of BRCA1 lncRNA 2"
"window_1075989","chr17",43127500,43137500,10001,"*",111,44.047619047619,"window_1075989","10230",43125551,43153671,28121,"+",0,"inside",1948,"NBR2","neighbor of BRCA1 lncRNA 2"
"window_1076002","chr17",43160000,43170000,10001,"*",121,48.015873015873,"window_1076002","672",43044295,43170245,125951,"-",0,"inside",244,"BRCA1","BRCA1 DNA repair associated"
"window_1076002.1","chr17",43160000,43170000,10001,"*",121,48.015873015873,"window_1076002","4077",43170481,43211689,41209,"+",480,"upstream",480,"NBR1","NBR1 autophagy cargo receptor"
"window_1076002.2","chr17",43160000,43170000,10001,"*",121,48.015873015873,"window_1076002","101929767",43148368,43171037,22670,"-",0,"inside",1036,"LOC101929767","uncharacterized LOC101929767"
"window_1076006","chr17",43170000,43180000,10001,"*",116,46.031746031746,"window_1076006","672",43044295,43170245,125951,"-",0,"overlapStart",0,"BRCA1","BRCA1 DNA repair associated"
"window_1076006.1","chr17",43170000,43180000,10001,"*",116,46.031746031746,"window_1076006","4077",43170481,43211689,41209,"+",0,"overlapStart",0,"NBR1","NBR1 autophagy cargo receptor"
"window_1076006.2","chr17",43170000,43180000,10001,"*",116,46.031746031746,"window_1076006","101929767",43148368,43171037,22670,"-",0,"overlapStart",0,"LOC101929767","uncharacterized LOC101929767"
"window_1076007","chr17",43172500,43182500,10001,"*",101,40.0793650793651,"window_1076007","672",43044295,43170245,125951,"-",2254,"upstream",2254,"BRCA1","BRCA1 DNA repair associated"
"window_1076007.1","chr17",43172500,43182500,10001,"*",101,40.0793650793651,"window_1076007","4077",43170481,43211689,41209,"+",0,"inside",2018,"NBR1","NBR1 autophagy cargo receptor"
"window_1076007.2","chr17",43172500,43182500,10001,"*",101,40.0793650793651,"window_1076007","101929767",43148368,43171037,22670,"-",1462,"upstream",1462,"LOC101929767","uncharacterized LOC101929767"
"window_1076019","chr17",43202500,43212500,10001,"*",124,49.2063492063492,"window_1076019","113277",43211835,43220041,8207,"+",0,"overlapStart",0,"TMEM106A","transmembrane protein 106A"
"window_1076021","chr17",43207500,43217500,10001,"*",119,47.2222222222222,"window_1076021","113277",43211835,43220041,8207,"+",0,"overlapStart",0,"TMEM106A","transmembrane protein 106A"
"window_1076022","chr17",43210000,43220000,10001,"*",111,44.047619047619,"window_1076022","113277",43211835,43220041,8207,"+",0,"overlapStart",0,"TMEM106A","transmembrane protein 106A"
"window_1076061","chr17",43307500,43317500,10001,"*",109,43.2539682539683,"window_1076061","100874261",43216941,43305397,88457,"-",2102,"upstream",2102,"CCDC200","coiled-coil domain containing 200"
"window_1076090","chr17",43380000,43390000,10001,"*",125,49.6031746031746,"window_1076090","100130581",43338741,43389159,50419,"-",0,"overlapStart",0,"LINC00910","long intergenic non-protein coding RNA 910"
"window_1076091","chr17",43382500,43392500,10001,"*",123,48.8095238095238,"window_1076091","100130581",43338741,43389159,50419,"-",0,"overlapStart",0,"LINC00910","long intergenic non-protein coding RNA 910"
"window_1076092","chr17",43385000,43395000,10001,"*",119,47.2222222222222,"window_1076092","100130581",43338741,43389159,50419,"-",0,"overlapStart",0,"LINC00910","long intergenic non-protein coding RNA 910"
"window_1076093","chr17",43387500,43397500,10001,"*",119,47.2222222222222,"window_1076093","100130581",43338741,43389159,50419,"-",0,"overlapStart",0,"LINC00910","long intergenic non-protein coding RNA 910"
"window_1076093.1","chr17",43387500,43397500,10001,"*",119,47.2222222222222,"window_1076093","379",43398993,43401137,2145,"+",1492,"upstream",1492,"ARL4D","ADP ribosylation factor like GTPase 4D"
"window_1076095","chr17",43392500,43402500,10001,"*",112,44.4444444444444,"window_1076095","379",43398993,43401137,2145,"+",0,"includeFeature",0,"ARL4D","ADP ribosylation factor like GTPase 4D"
"window_1076096","chr17",43395000,43405000,10001,"*",118,46.8253968253968,"window_1076096","379",43398993,43401137,2145,"+",0,"includeFeature",0,"ARL4D","ADP ribosylation factor like GTPase 4D"
"window_1076097","chr17",43397500,43407500,10001,"*",115,45.6349206349206,"window_1076097","379",43398993,43401137,2145,"+",0,"includeFeature",0,"ARL4D","ADP ribosylation factor like GTPase 4D"
"window_1076098","chr17",43400000,43410000,10001,"*",103,40.8730158730159,"window_1076098","379",43398993,43401137,2145,"+",0,"overlapEnd",1006,"ARL4D","ADP ribosylation factor like GTPase 4D"
"window_1076128","chr17",43475000,43485000,10001,"*",120,47.6190476190476,"window_1076128","1659",43483865,43590741,106877,"+",0,"overlapStart",0,"DHX8","DEAH-box helicase 8"
"window_1076129","chr17",43477500,43487500,10001,"*",125,49.6031746031746,"window_1076129","1659",43483865,43590741,106877,"+",0,"overlapStart",0,"DHX8","DEAH-box helicase 8"
"window_1076241","chr17",43757500,43767500,10001,"*",105,41.6666666666667,"window_1076241","50964",43753738,43758791,5054,"-",0,"overlapStart",0,"SOST","sclerostin"
"window_1076242","chr17",43760000,43770000,10001,"*",111,44.047619047619,"window_1076242","50964",43753738,43758791,5054,"-",1208,"upstream",1208,"SOST","sclerostin"
"window_1076245","chr17",43767500,43777500,10001,"*",126,50,"window_1076245","1845",43766125,43778977,12853,"-",0,"inside",1476,"DUSP3","dual specificity phosphatase 3"
"window_1076245.1","chr17",43767500,43777500,10001,"*",126,50,"window_1076245","284067",43780435,43787620,7186,"+",2934,"upstream",2934,"CFAP97D1","CFAP97 domain containing 1"
"window_1076247","chr17",43772500,43782500,10001,"*",125,49.6031746031746,"window_1076247","1845",43766125,43778977,12853,"-",0,"overlapStart",0,"DUSP3","dual specificity phosphatase 3"
"window_1076247.1","chr17",43772500,43782500,10001,"*",125,49.6031746031746,"window_1076247","284067",43780435,43787620,7186,"+",0,"overlapStart",0,"CFAP97D1","CFAP97 domain containing 1"
"window_1076248","chr17",43775000,43785000,10001,"*",120,47.6190476190476,"window_1076248","1845",43766125,43778977,12853,"-",0,"overlapStart",0,"DUSP3","dual specificity phosphatase 3"
"window_1076248.1","chr17",43775000,43785000,10001,"*",120,47.6190476190476,"window_1076248","284067",43780435,43787620,7186,"+",0,"overlapStart",0,"CFAP97D1","CFAP97 domain containing 1"
"window_1076267","chr17",43822500,43832500,10001,"*",101,40.0793650793651,"window_1076267","4356",43800799,43833170,32372,"-",0,"inside",669,"MPP3","membrane palmitoylated protein 3"
"window_1076268","chr17",43825000,43835000,10001,"*",108,42.8571428571429,"window_1076268","4356",43800799,43833170,32372,"-",0,"overlapStart",0,"MPP3","membrane palmitoylated protein 3"
"window_1076269","chr17",43827500,43837500,10001,"*",123,48.8095238095238,"window_1076269","4356",43800799,43833170,32372,"-",0,"overlapStart",0,"MPP3","membrane palmitoylated protein 3"
"window_1076343","chr17",44012500,44022500,10001,"*",115,45.6349206349206,"window_1076343","84336",44011188,44023151,11964,"-",0,"inside",650,"TMEM101","transmembrane protein 101"
"window_1076361","chr17",44057500,44067500,10001,"*",116,46.031746031746,"window_1076361","124801",44034635,44067619,32985,"-",0,"inside",118,"LSM12","LSM12 homolog"
"window_1076362","chr17",44060000,44070000,10001,"*",124,49.2063492063492,"window_1076362","124801",44034635,44067619,32985,"-",0,"overlapStart",0,"LSM12","LSM12 homolog"
"window_1076362.1","chr17",44060000,44070000,10001,"*",124,49.2063492063492,"window_1076362","92579",44070735,44076344,5610,"+",734,"upstream",734,"G6PC3","glucose-6-phosphatase catalytic subunit 3"
"window_1076384","chr17",44115000,44125000,10001,"*",116,46.031746031746,"window_1076384","105371789",44115912,44120595,4684,"+",0,"includeFeature",0,"LOC105371789","uncharacterized LOC105371789"
"window_1076384.1","chr17",44115000,44125000,10001,"*",116,46.031746031746,"window_1076384","10014",44076746,44123702,46957,"-",0,"overlapStart",0,"HDAC5","histone deacetylase 5"
"window_1076385","chr17",44117500,44127500,10001,"*",117,46.4285714285714,"window_1076385","105371789",44115912,44120595,4684,"+",0,"overlapEnd",1587,"LOC105371789","uncharacterized LOC105371789"
"window_1076385.1","chr17",44117500,44127500,10001,"*",117,46.4285714285714,"window_1076385","10014",44076746,44123702,46957,"-",0,"overlapStart",0,"HDAC5","histone deacetylase 5"
"window_1076386","chr17",44120000,44130000,10001,"*",109,43.2539682539683,"window_1076386","10014",44076746,44123702,46957,"-",0,"overlapStart",0,"HDAC5","histone deacetylase 5"
"window_1076392","chr17",44135000,44145000,10001,"*",104,41.2698412698413,"window_1076392","78995",44141906,44162476,20571,"+",0,"overlapStart",0,"HROB","homologous recombination factor with OB-fold"
"window_1076393","chr17",44137500,44147500,10001,"*",103,40.8730158730159,"window_1076393","78995",44141906,44162476,20571,"+",0,"overlapStart",0,"HROB","homologous recombination factor with OB-fold"
"window_1076394","chr17",44140000,44150000,10001,"*",103,40.8730158730159,"window_1076394","78995",44141906,44162476,20571,"+",0,"overlapStart",0,"HROB","homologous recombination factor with OB-fold"
"window_1076395","chr17",44142500,44152500,10001,"*",125,49.6031746031746,"window_1076395","78995",44141906,44162476,20571,"+",0,"inside",593,"HROB","homologous recombination factor with OB-fold"
"window_1076402","chr17",44160000,44170000,10001,"*",117,46.4285714285714,"window_1076402","92591",44170447,44179084,8638,"+",446,"upstream",446,"ASB16","ankyrin repeat and SOCS box containing 16"
"window_1076427","chr17",44222500,44232500,10001,"*",126,50,"window_1076427","7343",44205033,44221626,16594,"-",873,"upstream",873,"UBTF","upstream binding transcription factor"
"window_1076460","chr17",44305000,44315000,10001,"*",113,44.8412698412698,"window_1076460","10900",44308413,44318670,10258,"+",0,"overlapStart",0,"RUNDC3A","RUN domain containing 3A"
"window_1076460.1","chr17",44305000,44315000,10001,"*",113,44.8412698412698,"window_1076460","101926996",44299574,44315315,15742,"-",0,"inside",314,"RUNDC3A-AS1","RUNDC3A antisense RNA 1"
"window_1076469","chr17",44327500,44337500,10001,"*",106,42.0634920634921,"window_1076469","51629",44319625,44324870,5246,"-",2629,"upstream",2629,"SLC25A39","solute carrier family 25 member 39"
"window_1076480","chr17",44355000,44365000,10001,"*",102,40.4761904761905,"window_1076480","284069",44353215,44363853,10639,"-",0,"overlapStart",0,"FAM171A2","family with sequence similarity 171 member A2"
"window_1076536","chr17",44495000,44505000,10001,"*",125,49.6031746031746,"window_1076536","23131",44395281,44503430,108150,"-",0,"overlapStart",0,"GPATCH8","G-patch domain containing 8"
"window_1076537","chr17",44497500,44507500,10001,"*",119,47.2222222222222,"window_1076537","23131",44395281,44503430,108150,"-",0,"overlapStart",0,"GPATCH8","G-patch domain containing 8"
"window_1076558","chr17",44550000,44560000,10001,"*",112,44.4444444444444,"window_1076558","2535",44557484,44561262,3779,"+",0,"overlapStart",0,"FZD2","frizzled class receptor 2"
"window_1076559","chr17",44552500,44562500,10001,"*",114,45.2380952380952,"window_1076559","2535",44557484,44561262,3779,"+",0,"includeFeature",0,"FZD2","frizzled class receptor 2"
"window_1076560","chr17",44555000,44565000,10001,"*",109,43.2539682539683,"window_1076560","2535",44557484,44561262,3779,"+",0,"includeFeature",0,"FZD2","frizzled class receptor 2"
"window_1076561","chr17",44557500,44567500,10001,"*",103,40.8730158730159,"window_1076561","2535",44557484,44561262,3779,"+",0,"overlapEnd",15,"FZD2","frizzled class receptor 2"
"window_1076640","chr17",44755000,44765000,10001,"*",121,48.015873015873,"window_1076640","4185",44758988,44781846,22859,"+",0,"overlapStart",0,"ADAM11","ADAM metallopeptidase domain 11"
"window_1076668","chr17",44825000,44835000,10001,"*",108,42.8571428571429,"window_1076668","10052",44798448,44830816,32369,"-",0,"overlapStart",0,"GJC1","gap junction protein gamma 1"
"window_1076669","chr17",44827500,44837500,10001,"*",117,46.4285714285714,"window_1076669","10052",44798448,44830816,32369,"-",0,"overlapStart",0,"GJC1","gap junction protein gamma 1"
"window_1076670","chr17",44830000,44840000,10001,"*",113,44.8412698412698,"window_1076670","10052",44798448,44830816,32369,"-",0,"overlapStart",0,"GJC1","gap junction protein gamma 1"
"window_1076672","chr17",44835000,44845000,10001,"*",110,43.6507936507937,"window_1076672","51751",44846353,44850476,4124,"+",1352,"upstream",1352,"HIGD1B","HIG1 hypoxia inducible domain family member 1B"
"window_1076675","chr17",44842500,44852500,10001,"*",125,49.6031746031746,"window_1076675","51751",44846353,44850476,4124,"+",0,"includeFeature",0,"HIGD1B","HIG1 hypoxia inducible domain family member 1B"
"window_1076695","chr17",44892500,44902500,10001,"*",101,40.0793650793651,"window_1076695","388389",44899142,44905390,6249,"+",0,"overlapStart",0,"CCDC103","coiled-coil domain containing 103"
"window_1076695.1","chr17",44892500,44902500,10001,"*",101,40.0793650793651,"window_1076695","9343",44849948,44899445,49498,"-",0,"overlapStart",0,"EFTUD2","elongation factor Tu GTP binding domain containing 2"
"window_1076696","chr17",44895000,44905000,10001,"*",117,46.4285714285714,"window_1076696","388389",44899142,44905390,6249,"+",0,"overlapStart",0,"CCDC103","coiled-coil domain containing 103"
"window_1076696.1","chr17",44895000,44905000,10001,"*",117,46.4285714285714,"window_1076696","9343",44849948,44899445,49498,"-",0,"overlapStart",0,"EFTUD2","elongation factor Tu GTP binding domain containing 2"
"window_1076697","chr17",44897500,44907500,10001,"*",115,45.6349206349206,"window_1076697","388389",44899142,44905390,6249,"+",0,"includeFeature",0,"CCDC103","coiled-coil domain containing 103"
"window_1076697.1","chr17",44897500,44907500,10001,"*",115,45.6349206349206,"window_1076697","9343",44849948,44899445,49498,"-",0,"overlapStart",0,"EFTUD2","elongation factor Tu GTP binding domain containing 2"
"window_1076698","chr17",44900000,44910000,10001,"*",110,43.6507936507937,"window_1076698","388389",44899142,44905390,6249,"+",0,"overlapEnd",857,"CCDC103","coiled-coil domain containing 103"
"window_1076698.1","chr17",44900000,44910000,10001,"*",110,43.6507936507937,"window_1076698","9343",44849948,44899445,49498,"-",554,"upstream",554,"EFTUD2","elongation factor Tu GTP binding domain containing 2"
"window_1076700","chr17",44905000,44915000,10001,"*",102,40.4761904761905,"window_1076700","2670",44903159,44915951,12793,"-",0,"inside",950,"GFAP","glial fibrillary acidic protein"
"window_1076704","chr17",44915000,44925000,10001,"*",104,41.2698412698413,"window_1076704","2670",44903159,44915951,12793,"-",0,"overlapStart",0,"GFAP","glial fibrillary acidic protein"
"window_1076711","chr17",44932500,44942500,10001,"*",126,50,"window_1076711","102466734",44934618,44934681,64,"-",0,"includeFeature",0,"MIR6783","microRNA 6783"
"window_1076712","chr17",44935000,44945000,10001,"*",114,45.2380952380952,"window_1076712","102466734",44934618,44934681,64,"-",318,"upstream",318,"MIR6783","microRNA 6783"
"window_1076712.1","chr17",44935000,44945000,10001,"*",114,45.2380952380952,"window_1076712","146909",44924709,44947773,23065,"-",0,"inside",2772,"KIF18B","kinesin family member 18B"
"window_1076717","chr17",44947500,44957500,10001,"*",110,43.6507936507937,"window_1076717","146909",44924709,44947773,23065,"-",0,"overlapStart",0,"KIF18B","kinesin family member 18B"
"window_1076784","chr17",45115000,45125000,10001,"*",110,43.6507936507937,"window_1076784","102465470",45114367,45114433,67,"-",566,"upstream",566,"MIR6784","microRNA 6784"
"window_1076786","chr17",45120000,45130000,10001,"*",120,47.6190476190476,"window_1076786","79777",45132600,45144181,11582,"+",2599,"upstream",2599,"ACBD4","acyl-CoA binding domain containing 4"
"window_1076787","chr17",45122500,45132500,10001,"*",118,46.8253968253968,"window_1076787","79777",45132600,45144181,11582,"+",99,"upstream",99,"ACBD4","acyl-CoA binding domain containing 4"
"window_1076787.1","chr17",45122500,45132500,10001,"*",118,46.8253968253968,"window_1076787","113026",45108959,45133354,24396,"-",0,"inside",853,"PLCD3","phospholipase C delta 3"
"window_1076788","chr17",45125000,45135000,10001,"*",122,48.4126984126984,"window_1076788","79777",45132600,45144181,11582,"+",0,"overlapStart",0,"ACBD4","acyl-CoA binding domain containing 4"
"window_1076788.1","chr17",45125000,45135000,10001,"*",122,48.4126984126984,"window_1076788","113026",45108959,45133354,24396,"-",0,"overlapStart",0,"PLCD3","phospholipase C delta 3"
"window_1076803","chr17",45162500,45172500,10001,"*",121,48.015873015873,"window_1076803","124790",45160700,45170040,9341,"+",0,"overlapEnd",1799,"HEXIM2","HEXIM P-TEFb complex subunit 2"
"window_1076803.1","chr17",45162500,45172500,10001,"*",121,48.015873015873,"window_1076803","105371795",45168800,45171485,2686,"-",0,"includeFeature",0,"LOC105371795","uncharacterized LOC105371795"
"window_1076804","chr17",45165000,45175000,10001,"*",125,49.6031746031746,"window_1076804","105371795",45168800,45171485,2686,"-",0,"includeFeature",0,"LOC105371795","uncharacterized LOC105371795"
"window_1076806","chr17",45170000,45180000,10001,"*",126,50,"window_1076806","105371795",45168800,45171485,2686,"-",0,"overlapStart",0,"LOC105371795","uncharacterized LOC105371795"
"window_1076807","chr17",45172500,45182500,10001,"*",116,46.031746031746,"window_1076807","105371795",45168800,45171485,2686,"-",1014,"upstream",1014,"LOC105371795","uncharacterized LOC105371795"
"window_1076823","chr17",45212500,45222500,10001,"*",116,46.031746031746,"window_1076823","752",45221885,45247319,25435,"+",0,"overlapStart",0,"FMNL1","formin like 1"
"window_1076823.1","chr17",45212500,45222500,10001,"*",116,46.031746031746,"window_1076823","339192",45190931,45222222,31292,"-",0,"overlapStart",0,"LOC339192","uncharacterized LOC339192"
"window_1076824","chr17",45215000,45225000,10001,"*",119,47.2222222222222,"window_1076824","752",45221885,45247319,25435,"+",0,"overlapStart",0,"FMNL1","formin like 1"
"window_1076824.1","chr17",45215000,45225000,10001,"*",119,47.2222222222222,"window_1076824","339192",45190931,45222222,31292,"-",0,"overlapStart",0,"LOC339192","uncharacterized LOC339192"
"window_1076825","chr17",45217500,45227500,10001,"*",117,46.4285714285714,"window_1076825","752",45221885,45247319,25435,"+",0,"overlapStart",0,"FMNL1","formin like 1"
"window_1076825.1","chr17",45217500,45227500,10001,"*",117,46.4285714285714,"window_1076825","339192",45190931,45222222,31292,"-",0,"overlapStart",0,"LOC339192","uncharacterized LOC339192"
"window_1076827","chr17",45222500,45232500,10001,"*",102,40.4761904761905,"window_1076827","752",45221885,45247319,25435,"+",0,"inside",614,"FMNL1","formin like 1"
"window_1076827.1","chr17",45222500,45232500,10001,"*",102,40.4761904761905,"window_1076827","339192",45190931,45222222,31292,"-",277,"upstream",277,"LOC339192","uncharacterized LOC339192"
"window_1076828","chr17",45225000,45235000,10001,"*",108,42.8571428571429,"window_1076828","339192",45190931,45222222,31292,"-",2777,"upstream",2777,"LOC339192","uncharacterized LOC339192"
"window_1076832","chr17",45235000,45245000,10001,"*",122,48.4126984126984,"window_1076832","100133991",45247916,45269824,21909,"+",2915,"upstream",2915,"MAP3K14-AS1","MAP3K14 antisense RNA 1"
"window_1076833","chr17",45237500,45247500,10001,"*",123,48.8095238095238,"window_1076833","100133991",45247916,45269824,21909,"+",415,"upstream",415,"MAP3K14-AS1","MAP3K14 antisense RNA 1"
"window_1076836","chr17",45245000,45255000,10001,"*",121,48.015873015873,"window_1076836","100133991",45247916,45269824,21909,"+",0,"overlapStart",0,"MAP3K14-AS1","MAP3K14 antisense RNA 1"
"window_1076837","chr17",45247500,45257500,10001,"*",120,47.6190476190476,"window_1076837","100133991",45247916,45269824,21909,"+",0,"overlapStart",0,"MAP3K14-AS1","MAP3K14 antisense RNA 1"
"window_1076838","chr17",45250000,45260000,10001,"*",114,45.2380952380952,"window_1076838","100133991",45247916,45269824,21909,"+",0,"inside",2083,"MAP3K14-AS1","MAP3K14 antisense RNA 1"
"window_1076838.1","chr17",45250000,45260000,10001,"*",114,45.2380952380952,"window_1076838","124783",45254393,45262094,7702,"-",0,"overlapEnd",2093,"SPATA32","spermatogenesis associated 32"
"window_1077504","chr17",46915000,46925000,10001,"*",103,40.8730158730159,"window_1077504","9570",46923075,47049932,126858,"+",0,"overlapStart",0,"GOSR2","golgi SNAP receptor complex member 2"
"window_1077505","chr17",46917500,46927500,10001,"*",109,43.2539682539683,"window_1077505","9570",46923075,47049932,126858,"+",0,"overlapStart",0,"GOSR2","golgi SNAP receptor complex member 2"
"window_1077506","chr17",46920000,46930000,10001,"*",114,45.2380952380952,"window_1077506","9570",46923075,47049932,126858,"+",0,"overlapStart",0,"GOSR2","golgi SNAP receptor complex member 2"
"window_1077523","chr17",46962500,46972500,10001,"*",109,43.2539682539683,"window_1077523","100847067",46973017,46973100,84,"+",516,"upstream",516,"MIR5089","microRNA 5089"
"window_1077524","chr17",46965000,46975000,10001,"*",103,40.8730158730159,"window_1077524","100847067",46973017,46973100,84,"+",0,"includeFeature",0,"MIR5089","microRNA 5089"
"window_1077610","chr17",47180000,47190000,10001,"*",110,43.6507936507937,"window_1077610","996",47117703,47189422,71720,"-",0,"overlapStart",0,"CDC27","cell division cycle 27"
"window_1077611","chr17",47182500,47192500,10001,"*",103,40.8730158730159,"window_1077611","996",47117703,47189422,71720,"-",0,"overlapStart",0,"CDC27","cell division cycle 27"
"window_1077612","chr17",47185000,47195000,10001,"*",120,47.6190476190476,"window_1077612","996",47117703,47189422,71720,"-",0,"overlapStart",0,"CDC27","cell division cycle 27"
"window_1077613","chr17",47187500,47197500,10001,"*",118,46.8253968253968,"window_1077613","996",47117703,47189422,71720,"-",0,"overlapStart",0,"CDC27","cell division cycle 27"
"window_1077613.1","chr17",47187500,47197500,10001,"*",118,46.8253968253968,"window_1077613","4635",47200446,47223679,23234,"+",2945,"upstream",2945,"MYL4","myosin light chain 4"
"window_1077667","chr17",47322500,47332500,10001,"*",103,40.8730158730159,"window_1077667","124989",47323290,47441312,118023,"+",0,"overlapStart",0,"EFCAB13","EF-hand calcium binding domain 13"
"window_1077667.1","chr17",47322500,47332500,10001,"*",103,40.8730158730159,"window_1077667","102724508",47303460,47323613,20154,"-",0,"overlapStart",0,"THCAT158","thyroid cancer-associated transcript 158"
"window_1077814","chr17",47690000,47700000,10001,"*",119,47.2222222222222,"window_1077814","9755",47694081,47712050,17970,"+",0,"overlapStart",0,"TBKBP1","TBK1 binding protein 1"
"window_1077815","chr17",47692500,47702500,10001,"*",120,47.6190476190476,"window_1077815","9755",47694081,47712050,17970,"+",0,"overlapStart",0,"TBKBP1","TBK1 binding protein 1"
"window_1077864","chr17",47815000,47825000,10001,"*",117,46.4285714285714,"window_1077864","114881",47807372,47821834,14463,"-",0,"overlapStart",0,"OSBPL7","oxysterol binding protein like 7"
"window_1077865","chr17",47817500,47827500,10001,"*",122,48.4126984126984,"window_1077865","114881",47807372,47821834,14463,"-",0,"overlapStart",0,"OSBPL7","oxysterol binding protein like 7"
"window_1077874","chr17",47840000,47850000,10001,"*",113,44.8412698412698,"window_1077874","90507",47837692,47841289,3598,"-",0,"overlapStart",0,"SCRN2","secernin 2"
"window_1077910","chr17",47930000,47940000,10001,"*",101,40.0793650793651,"window_1077910","100506325",47897330,47941410,44081,"-",0,"inside",1409,"SP2-AS1","SP2 antisense RNA 1"
"window_1077910.1","chr17",47930000,47940000,10001,"*",101,40.0793650793651,"window_1077910","55163",47941506,47949308,7803,"+",1505,"upstream",1505,"PNPO","pyridoxamine 5'-phosphate oxidase"
"window_1077913","chr17",47937500,47947500,10001,"*",120,47.6190476190476,"window_1077913","100506325",47897330,47941410,44081,"-",0,"overlapStart",0,"SP2-AS1","SP2 antisense RNA 1"
